Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2014-10-27,354.1964416503906,358.56911764130007,352.2545712297838,358.56911764130007,4767752
2014-10-28,352.8179016113281,355.06245935796744,350.6525175388769,350.6525175388769,6666368
2014-10-29,361.49822998046875,362.54599695890226,355.1184932673402,355.1184932673402,8229336
2014-10-30,367.561279296875,370.79305345062244,362.8533089465934,362.8533089465934,15245208
2014-10-31,377.3125,378.6862388151805,371.3332481452544,371.3332481452544,8670800
2014-11-03,380.53955078125,382.78410903159596,375.5614992150435,379.7013374038085,8578408
2014-11-05,384.1625061035156,386.88206117070075,377.8479831895842,380.45575827691687,10241080
2014-11-07,388.05560302734375,389.58300518844226,383.5571633222881,383.5571633222881,9970400
2014-11-10,387.9530944824219,389.406006776257,385.57815656157163,388.8425138270908,5594168
2014-11-11,384.1997985839844,387.9065464315179,382.2066769466184,387.9065464315179,6255088
2014-11-12,382.41162109375,386.5747662843638,381.58273018219387,383.8086435770443,5392896
2014-11-13,389.17315673828125,391.2640061014691,383.0076136414659,383.90171698291135,4956680
2014-11-14,390.3885803222656,392.232677143833,388.74475975534506,390.607456256329,5233176
2014-11-17,392.8846130371094,393.7647098305744,386.33256913114803,389.76923501131904,5458184
2014-11-18,389.52239990234375,393.7553499290744,388.5677680552307,393.49459063928083,5267120
2014-11-19,388.6842346191406,390.2302818236984,385.5548953748768,389.3035721159454,5201120
2014-11-20,393.55059814453125,394.1932194602653,389.6622184841731,390.2349886682839,5347928
2014-11-21,386.1509094238281,389.21039723382063,382.00177154895107,388.3721838873013,10463272
2014-11-24,398.1607360839844,398.77075105346097,390.4165837679604,391.1663009877898,11047440
2014-11-25,400.7778015136719,402.33780984948356,395.4504712750118,400.0140777499236,14886576
2014-11-26,400.5216064453125,402.1281818961136,397.83465811790705,400.4796775909862,7930800
2014-11-27,406.6173400878906,407.5952557905917,401.5973819092235,402.51940761942916,17389032
2014-11-28,406.0538024902344,409.6068863266806,404.52171670546426,407.00843427396524,14347264
2014-12-01,405.12255859375,409.99817615044697,399.790589454862,408.5825085118213,18341864
2014-12-02,396.1210021972656,403.2644150210824,393.9602563596988,403.2644150210824,10654992
2014-12-03,395.54364013671875,397.3038794047374,388.28844566077294,391.4457074392816,12775044
2014-12-04,391.50152587890625,399.529719819587,390.23488327237175,393.0289277826751,9399228
2014-12-05,385.6341247558594,394.25841997147035,383.67829313028005,393.96037029526946,7358760
2014-12-08,366.97918701171875,376.07845564807616,364.6694386057559,374.2157589881055,166320408
2014-12-09,365.98260498046875,369.9315123311018,363.68215669073396,369.32613598917027,10050460
2014-12-10,365.78704833984375,369.74527865287837,364.9208898649217,366.20615507887095,7804712
2014-12-11,357.8333740234375,363.9616282393478,356.70643337631844,363.4121417844372,8285932
2014-12-12,361.1116638183594,365.16302873164386,357.28381339129965,361.18617622643245,14572500
2014-12-15,358.5318298339844,364.5762708546292,354.8250592677333,354.83435910739564,12966284
2014-12-16,360.9906921386719,363.5239556060799,358.69956564754483,358.69956564754483,17792756
2014-12-17,361.0836486816406,364.2502321366769,353.2230800237465,360.61797464413524,17851776
2014-12-18,366.1875305175781,369.149222670306,362.2479226461756,363.9709170076499,19949980
2014-12-19,372.2878112792969,374.0294278224053,369.93149584427135,372.0922190669616,14294632
2014-12-22,372.46478271484375,374.4206140142315,367.947743761496,373.6569130068313,10465104
2014-12-23,367.25860595703125,376.6186570415665,365.7591259915735,372.69767132289564,8196952
2014-12-24,359.6028747558594,370.1177871941856,356.7156952382399,368.06882108490726,27339488
2014-12-26,363.64495849609375,365.21892809178615,359.6774054818444,362.3131258254328,2268748
2014-12-29,364.6788024902344,367.47284779666273,363.6915640534301,364.3528305378177,2792676
2014-12-30,366.2713317871094,367.8825688514502,364.4924702235614,365.5076307487383,4640552
2014-12-31,367.42626953125,368.6183773030783,363.22587911601676,364.15722752400654,6968808
2015-01-01,367.77081298828125,369.1864578248745,364.5110940115228,366.7556297212937,2002764
2015-01-02,374.99798583984375,376.0876812954706,367.32368667390165,367.32368667390165,6778320
2015-01-05,371.7756042480469,378.1273948554082,368.3482380919063,374.38337938498074,9937024
2015-01-06,364.00811767578125,369.7452316243947,360.2641024976114,368.81388343390506,9667316
2015-01-07,365.74981689453125,367.83602808776556,363.2258537896659,366.0198988188172,7249916
2015-01-08,367.5938415527344,371.9805010230413,363.2258272383228,369.8570224085106,13564920
2015-01-09,386.4071350097656,392.84276165603956,356.3432263479668,368.83259495696353,44863328
2015-01-12,394.1372985839844,394.7426750106284,386.50956470346887,389.6761490889912,12758888
2015-01-13,389.0986633300781,392.61918708785214,386.50953332135754,392.61918708785214,8801236
2015-01-14,396.5028381347656,397.3131292328778,389.78785421135973,390.8868268613193,9921260
2015-01-15,397.54595947265625,401.00127021865205,393.44802759569785,397.72290652669176,8342452
2015-01-16,394.5750427246094,402.3424787043985,393.40153473318964,400.1072427115963,6690960
2015-01-19,391.6319580078125,397.1921255187954,390.160445892258,394.89167703998214,4087744
2015-01-20,395.67401123046875,397.3131933691028,391.43637637385973,392.4701821044067,6804504
2015-01-21,404.1864929199219,405.3134333908592,394.51911633331116,397.03375659322603,8494908
2015-01-22,409.1319580078125,410.35203329369267,402.58459809095706,405.09923833129517,9958396
2015-01-23,412.5965881347656,414.44996201577345,403.29242841976634,409.7932208695288,9486328
2015-01-27,397.965087890625,413.7048725509376,396.7729803789368,413.7048725509376,13739968
2015-01-28,399.464599609375,401.37386358212933,396.81025701310676,400.4797601387146,13134356
2015-01-29,399.6415710449219,400.46113939034274,396.30736219187736,399.5484362113062,15369424
2015-01-30,398.97088623046875,402.8173812205684,396.1861644693731,402.62178902175276,10833744
2015-02-02,398.0302734375,400.85224011595267,396.01855235659133,398.89640901873264,8702540
2015-02-03,395.0593566894531,398.6078032835734,391.5388778336786,398.03039454572536,5265956
2015-02-04,399.14788818359375,400.47969782550393,396.0837164403749,398.5983564034653,5160016
2015-02-05,408.638427734375,413.518684191344,400.1072674067599,400.62883159913724,11875936
2015-02-06,415.4745178222656,418.6969923549564,407.6511913266211,410.7246410213386,7453728
2015-02-09,418.9017333984375,419.85172665802094,409.7931671018838,409.7931671018838,6536868
2015-02-10,424.378173828125,428.04767702070217,417.4303064418597,417.8028457604156,8516920
2015-02-11,425.5982666015625,427.1535910345624,420.27093593789164,424.78797536016043,5796972
2015-02-12,430.5063781738281,432.50877678197196,423.39088709869094,425.25358347835964,6287536
2015-02-13,427.6938781738281,433.39370373239484,425.8125360054508,428.34582212659234,5657516
2015-02-16,424.46197509765625,429.7054476802714,421.94733476246444,424.75070215726515,6244276
2015-02-18,427.7682800292969,429.3422495825843,420.62482028038784,426.6599846323662,8613764
2015-02-19,433.0210876464844,434.7534046522511,426.939401183113,427.3026179401303,9673624
2015-02-20,425.27227783203125,435.1259246300464,424.1173695622374,433.7289021836743,6971628
2015-02-23,422.01251220703125,430.13384117988124,418.75279352531726,428.42016959669166,5090488
2015-02-24,423.35369873046875,427.6658232341307,420.5224089509505,424.5085615446943,6437676
2015-02-25,431.6985778808594,434.90240690555936,424.6948205446392,426.35260231163204,6044972
2015-02-26,420.61553955078125,430.09664710204515,418.24987847609634,429.8172426106406,6445776
2015-02-27,422.04052734375,424.8159273845871,419.3861844044811,423.7448767248821,7801076
2015-03-02,426.8741455078125,430.00348470613477,424.3315829894192,428.97900163665946,7040992
2015-03-03,428.019775390625,428.9697234131306,424.37819428103705,426.5575403044243,4905552
2015-03-04,423.69818115234375,431.009263879006,419.4605472152337,428.42013430123063,4375228
2015-03-05,418.6596984863281,428.1873732337932,416.00535587900606,422.2826342130538,5684916
2015-03-09,407.9398498535156,420.7831329298602,405.8815611572224,420.7831329298602,7984720
2015-03-10,409.420654296875,411.0877584209488,402.3796530577191,409.43929945061274,6329916
2015-03-11,406.4776611328125,417.2440570574397,404.0375557632957,408.69429747152606,6780912
2015-03-12,413.2019348144531,414.72001412873044,405.50898989803943,405.8815291629894,5688564
2015-03-13,413.5931091308594,415.3813159459548,408.37755897548413,414.4499677039235,6179684
2015-03-16,422.2080993652344,425.0673567873068,411.7583989050933,411.7583989050933,6818632
2015-03-17,417.3371276855469,424.6016436327624,413.0063585631684,422.2080605725802,5539312
2015-03-18,415.288330078125,421.50044327104115,413.9937646525621,419.94507295857045,4905564
2015-03-19,415.46514892578125,418.92046017134777,414.03088165667555,416.2381952908381,6891740
2015-03-20,420.4945068359375,422.62728571274664,415.9308993849141,417.43037949973586,6430896
2015-03-23,416.0238952636719,423.7634074711438,414.5430608030903,419.6654756186756,5078700
2015-03-24,411.9259033203125,419.7399040493638,410.91074308196454,416.2939164033909,6736532
2015-03-25,413.35101318359375,415.222986851777,409.9329467943219,414.0588014979365,6170968
2015-03-26,399.79986572265625,412.56861334649614,397.12687816003046,411.2833710025081,15740840
2015-03-27,410.1936950683594,414.39408480701246,402.90125639883166,403.0875260504261,10074220
2015-03-30,415.0088195800781,417.24405559217905,408.8432753896357,410.83639721455353,4623088
2015-03-31,413.2113037109375,423.5119791606892,410.60352856396446,418.1753717824581,8016412
2015-04-01,404.9410095214844,409.70020950224153,401.91412686432983,409.5884294906537,6738488
2015-04-06,405.7325439453125,406.9432966745216,402.41693506858815,405.8815687610283,7741752
2015-04-07,402.2492980957031,406.5893899163602,398.2445007310087,405.1364775911805,8542268
2015-04-08,409.8957214355469,410.7059671947268,404.7733056352426,406.5335448786941,10185576
2015-04-09,412.5872497558594,413.3136831564573,406.8873806207565,411.9166608660875,10581548
2015-04-10,416.1170959472656,416.87149716199286,411.6931915426198,411.6931915426198,7123776
2015-04-13,417.0205078125,417.9891009119287,412.79219578884727,416.87148299505185,4872336
2015-04-15,412.34515380859375,418.1754034959633,408.87124270046104,416.59211132237056,6237784
2015-04-16,408.7966613769531,415.5675812155715,402.4355711413009,413.89115439757956,9007812
2015-04-17,405.92816162109375,408.8525862243931,401.1223952379182,406.07718644615187,6450316
2015-04-20,397.1548767089844,406.06789901304046,393.98829217539645,405.32282029925506,12825384
2015-04-21,399.1013488769531,401.4297193770848,394.91028197671625,400.10718674261545,8881648
2015-04-22,398.1886291503906,401.4111032508038,390.7844104245347,400.6753472147532,12350984
2015-04-23,395.2642517089844,400.4798026269163,393.4015549525801,400.23764295338475,11891800
2015-04-24,371.6451416015625,400.5169330801098,368.8138524356368,397.85326838398936,43565452
2015-04-27,369.6800842285156,372.91185827284147,362.8719190794351,372.5393189538876,19822640
2015-04-28,365.25616455078125,369.1864496538872,363.598360103122,369.1864496538872,10393500
2015-04-29,365.30279541015625,367.3238169344321,360.98132509754026,365.25622798914526,8289056
2015-04-30,361.7822570800781,366.019891961567,359.92888300732875,365.08854363596504,13134260
2015-05-04,371.25408935546875,372.5393546767029,363.20724838965106,364.9954327444997,13361592
2015-05-05,365.6007385253906,373.2284712427597,363.60766245833,372.53928266502675,9408516
2015-05-06,358.01959228515625,367.8825612237808,356.76227213920157,367.8825612237808,10508408
2015-05-07,362.10821533203125,366.41103988637144,355.7750469568826,358.0102828539939,6779984
2015-05-08,364.7066345214844,366.49484126558065,362.3410191758472,364.7159570987322,5777676
2015-05-11,371.3564453125,372.5392528928365,363.63555565350106,366.0198159672118,4785512
2015-05-12,362.6856384277344,371.5334469847311,361.7356677407926,371.3564999087891,8284892
2015-05-13,364.47381591796875,366.00124069436174,359.2210208707986,363.5517902434956,7099084
2015-05-14,360.39453125,365.23754219481333,355.40249548860993,365.08851737823665,6233844
2015-05-15,365.4144592285156,366.3178624175086,359.92882753142027,360.43174645453183,5189344
2015-05-18,371.2447509765625,372.3344239282765,365.3865565895948,366.95122626441275,6469976
2015-05-19,376.7023620605469,379.189056943917,369.93146591033997,370.1736255119227,10272076
2015-05-20,381.3499450683594,382.2254035153244,378.79803667499453,379.990167237457,5882188
2015-05-21,381.5640563964844,384.0693741000188,379.4778454064924,381.6478686439951,10059312
2015-05-22,381.19146728515625,382.14146056877905,378.14596344563597,380.7351157963503,6888824
2015-05-25,375.668701171875,383.0729209805064,373.8525717848522,381.94598031694943,4675808
2015-05-26,373.89910888671875,378.3975031209544,372.93981556119576,376.26472454484673,3965040
2015-05-27,366.67181396484375,374.2157349531984,364.1571736353922,373.8431956451315,8454708
2015-05-28,375.63134765625,378.4999046306756,367.9197800910776,367.9197800910776,10980540
2015-05-29,376.8514404296875,383.0542060246508,372.72556320592116,373.44269679842375,18993044
2015-06-01,381.4429626464844,384.46052159871925,376.87003407200035,378.64891815812155,5724892
2015-06-02,374.1505126953125,382.802751018098,373.4706239694155,381.4988635528681,4673140
2015-06-03,376.43231201171875,379.88760011738145,374.0294291592624,375.9293703516273,5495796
2015-06-04,377.7641906738281,382.7841488839449,374.88631080219534,378.1274074133373,7489464
2015-06-05,374.7093505859375,380.73516929006735,374.05740680290654,378.1273941579436,6125788
2015-06-08,372.5486145019531,377.1308432450252,370.11778652694846,376.264684843702,6141048
2015-06-09,371.0678405761719,373.96434331710947,369.37279096452954,373.23788698697734,7561740
2015-06-10,377.4754638671875,379.8690244371277,369.74527302065985,370.6766213154222,6385840
2015-06-11,372.1015930175781,380.8748895071657,371.61729644635165,379.23570739440385,9229464
2015-06-12,367.891845703125,377.2984621172413,364.25026530305735,373.4706120852109,9852924
2015-06-15,374.57635498046875,377.7342159331754,366.0860287266093,369.4708163566989,5236426
2015-06-16,377.9421691894531,379.3225646248324,372.51518061361907,376.05122918633833,5223444
2015-06-17,376.5618591308594,386.1300125129118,375.2382009097083,382.34813188105176,6412068
2015-06-18,378.92547607421875,381.19460410330805,376.59961061129667,380.3058484422564,3474426
2015-06-19,376.4294738769531,382.12122260971273,375.5785507474031,382.08338995429466,6670458
2015-06-22,387.207763671875,389.0608940528382,377.05342539069716,380.04111973973664,5710868
2015-06-23,378.33935546875,388.55043338594544,377.4884323089837,387.6427727824209,6952116
2015-06-24,376.3349609375,383.8609131978362,374.8600412290615,383.8609131978362,7073694
2015-06-25,374.57635498046875,379.511704366893,373.5174330676476,377.88550038476404,7117466
2015-06-26,380.173583984375,382.5750691639016,377.46952986145044,377.80990838138837,5320284
2015-06-29,374.462890625,377.9989395053252,371.5697429354497,373.2715890862991,5690668
2015-06-30,372.2694091796875,375.7109343896938,370.62430034493684,374.40618096070153,6212530
2015-07-01,377.2048645019531,380.07908516662155,372.893510422178,374.0280748555112,6880852
2015-07-02,373.6498107910156,378.7175401299928,372.5341513750355,377.8098795346403,4007568
2015-07-03,374.5195617675781,375.540673956823,371.38060606807676,373.6497340073929,2695306
2015-07-06,371.872314453125,373.6498029501091,368.7333581744498,372.51523877111083,4305602
2015-07-07,370.8133544921875,374.40614069073496,370.2460724608379,372.5152005862363,3497418
2015-07-08,362.11505126953125,370.24609419621004,361.0939389366044,370.24609419621004,7024178
2015-07-09,354.7404479980469,365.32971510246614,353.24660034354787,362.11511616005316,8587772
2015-07-10,354.5513000488281,360.07283639514844,352.7170972230156,358.5600841816068,7411522
2015-07-13,359.33538818359375,361.1695910095407,353.2465466739822,355.87495826175683,6531768
2015-07-14,367.31512451171875,368.16604758008566,357.5767827292974,361.1695690179577,5367074
2015-07-15,372.136962890625,372.87443404949113,366.0859553639482,366.84233130478276,4129566
2015-07-16,374.046875,374.9734403112204,370.43518384754447,373.53633038094284,3472938
2015-07-17,378.8876647949219,379.88987229740394,374.06576746113205,374.7843339439794,3447978
2015-07-20,378.660888671875,382.27258092105467,373.4229919792859,378.71762612800626,4377180
2015-07-21,420.79095458984375,434.5380813507308,391.4246424699794,391.4246424699794,38310112
2015-07-22,417.19818115234375,420.5451363587826,407.17619723731883,417.89781985292694,12665660
2015-07-23,415.2505187988281,422.43609243924504,412.2250141081263,417.5007194463225,7710748
2015-07-24,411.31732177734375,418.4461574224522,409.6154755199448,414.32394453140233,4480302
2015-07-27,402.88372802734375,411.4496499999781,401.04947914394586,411.0525802666119,6752244
2015-07-28,401.9571533203125,406.9303353318708,398.704745375116,404.09392500195537,8476602
2015-07-29,410.4852600097656,412.9812915497632,402.7702156597966,406.1739076231188,7071334
2015-07-30,404.6612548828125,412.225016656323,400.1229978187062,412.225016656323,11956598
2015-07-31,407.32745361328125,408.953634512571,400.8793289595582,407.8947356825637,7931012
2015-08-03,408.0459289550781,412.98130087960317,404.2640489103931,407.68666881704416,7961012
2015-08-04,399.8392639160156,408.0459250686058,397.47558891060055,407.6866649339937,9099054
2015-08-05,410.8445739746094,412.2249695737197,401.61677643177916,401.63570430026635,4753476
2015-08-06,411.0715026855469,418.08690982406915,407.30854986931024,413.73774703530677,7238252
2015-08-07,414.3428039550781,416.3850285872501,407.87579775781035,408.25398579467435,4988058
2015-08-10,410.7122497558594,418.4083678547334,403.5266763255082,415.250506659239,3992754
2015-08-11,419.4671936035156,422.3981503531624,414.38053773868563,415.55295737096304,7574406
2015-08-12,432.7983093261719,434.5379647037176,420.16682226791147,421.6795741032595,10168440
2015-08-13,437.94183349609375,441.28878905265776,399.19647990559616,433.7817642659927,9787960
2015-08-14,434.6325988769531,441.9883376856213,432.3067332304526,440.5890604234504,5109066
2015-08-17,431.9473876953125,436.22088394348657,424.515985049099,434.916153947852,3107436
2015-08-18,440.3432312011719,445.39203225689414,434.9162421088332,434.9162421088332,4150446
2015-08-19,444.5789489746094,448.60661448777614,439.75705168059204,442.4799869804133,6869518
2015-08-20,429.0732421875,441.9127071687672,426.596092157783,438.3199209316228,8369114
2015-08-21,434.8784484863281,439.0573987448722,422.6251464174928,431.47475603195903,10822142
2015-08-24,413.0002746582031,424.7051762314955,407.91361773331465,419.7698037583179,14122684
2015-08-25,410.5799255371094,423.1924896091535,395.0174757790534,416.0069156122152,13735078
2015-08-26,402.61895751953125,414.8722586207431,400.50111383716217,412.149323338487,11498212
2015-08-27,409.50201416015625,416.04463932887,407.70562103165025,411.46857343462415,15343392
2015-08-28,420.1859130859375,425.42380911405365,416.61200778960483,416.61200778960483,7208820
2015-08-31,413.88909912109375,429.18679052875166,409.3886511364619,429.18679052875166,9917064
2015-09-01,411.8468322753906,421.5284381995373,409.1995156308289,412.22502036747085,9071550
2015-09-02,415.7988586425781,421.67970164746356,412.22499981680295,415.25050440261435,11171830
2015-09-03,415.7610168457031,420.5451048343443,413.1704379779866,419.8454661862066,8590536
2015-09-04,406.155029296875,420.1669147211609,403.5266408708179,417.1414103847349,7318888
2015-09-07,400.4066467285156,410.3340842507102,398.9884413682021,410.3151563796904,5180988
2015-09-08,400.4255065917969,406.17394620974466,397.9672843847547,401.63568982751286,5459496
2015-09-09,411.73333740234375,415.8555966390951,405.41761503728713,411.12824571748496,9148664
2015-09-10,408.6131896972656,412.79218539537584,401.25745185936216,410.29615392888456,8363004
2015-09-11,412.5086669921875,418.42731994606334,410.5231794820257,412.8112359361421,9883810
2015-09-14,415.91229248046875,417.51959163304156,409.4452862996937,415.6286514535441,6557076
2015-09-15,415.7042541503906,417.2170062341483,411.5253042183281,415.77991945389647,5291886
2015-09-16,416.6308898925781,419.6942039775319,415.36396911142543,419.0323748656052,7478240
2015-09-18,417.68975830078125,422.7764150892543,415.6475798368177,420.46947730051386,11576876
2015-09-21,417.7654724121094,419.35384388420243,413.1704780003256,416.00688860444683,4351234
2015-09-22,418.8243408203125,429.6027003305983,416.422855916917,421.6796790866193,9626986
2015-09-23,422.1524658203125,425.97215638992367,415.04251108764936,418.8243920804405,4758254
2015-09-24,431.3424072265625,435.93735519040285,419.78874360965074,421.1124018102217,13399262
2015-09-28,418.1058349609375,432.2122221277491,416.3850607938948,431.1154675029052,9788464
2015-09-29,424.2703552246094,428.63844670369576,415.06148325742816,416.76332988581856,8699370
2015-09-30,439.4355773925781,442.0828936893306,425.82080786642257,429.01652452396473,9495692
2015-10-01,443.633544921875,452.9747720150607,438.6981720204303,442.4422432388845,10864394
2015-10-05,446.9237365722656,449.79795657372546,439.45452244296393,443.6145910719421,6881760
2015-10-06,436.6558837890625,451.0081470160018,434.1976616301814,448.92811288156395,8711880
2015-10-07,428.5626220703125,442.0072239031607,426.76622907477025,437.18532691512627,9182488
2015-10-08,428.1656188964844,434.76498203926764,425.858680976876,429.77291814222866,9080874
2015-10-09,441.496826171875,443.5768608584976,429.6217098187757,429.6217098187757,11782138
2015-10-12,424.6673889160156,461.31382177658185,419.4105655609098,453.447491530686,30404970
2015-10-13,415.7799377441406,420.1669097469157,410.40963991124255,418.82432374730814,15326862
2015-10-14,415.0992126464844,421.8877161409393,411.1660475209322,412.77334680390254,8865510
2015-10-15,415.0046691894531,417.6519856782287,411.88461761339613,415.96906723372143,8255666
2015-10-16,417.88623046875,420.3670601677908,416.01605722376064,419.4510521916632,6418992
2015-10-19,424.39361572265625,425.9393821163773,420.023557364761,420.59605653427224,7347494
2015-10-20,429.7369079589844,431.2826742327605,423.8783428969395,424.7943508150995,8788310
2015-10-21,434.48858642578125,437.71364550984487,429.3742526758908,429.3742526758908,7278098
2015-10-23,438.87786865234375,440.06102427382814,429.412530500266,435.78638248327115,6033362
2015-10-26,439.7366027832031,442.1601731800675,436.30160791171363,440.44267574432274,3195942
2015-10-27,438.6870422363281,440.8243631639511,436.664193189232,438.9160325874838,5263748
2015-10-28,440.13739013671875,441.969406311878,434.71774938620814,436.8169132331126,5255472
2015-10-29,437.02679443359375,441.16786237630754,433.5917994707729,440.09917864072287,5887324
2015-10-30,433.36273193359375,437.0076616339157,431.2826704334714,437.0076616339157,4044676
2015-11-02,431.74072265625,433.4964241874791,425.2142409239721,431.2827419203414,3544988
2015-11-03,437.1985778808594,439.0878067005219,432.5804267516014,432.5804267516014,3614682
2015-11-04,433.8780517578125,441.816678878464,432.16055426568727,438.95418305825524,3205572
2015-11-05,428.5729064941406,437.00771864516634,427.2370750397668,436.2252844429916,2345306
2015-11-06,434.4505920410156,436.5879131377075,428.57292408253363,428.611081379061,3026172
2015-11-09,433.038330078125,435.0993362520755,425.6339987221314,427.4660145634426,6125676
2015-11-10,421.3021240234375,430.32853679620746,419.87087611835034,430.32853679620746,4680052
2015-11-13,420.1380310058594,422.12267594569556,416.01601878915744,419.8135775723409,3520868
2015-11-16,412.2757873535156,417.5427992525255,407.31412703333024,413.5925636233229,6808334
2015-11-17,405.1386413574219,413.30630675179674,401.5128127253959,412.1994655355776,7184106
2015-11-18,389.2994689941406,398.8983818858899,385.9598902160046,397.31445806166704,10125252
2015-11-19,399.9097595214844,401.51273851067697,390.74974979653285,393.2115008085789,8539622
2015-11-20,401.6654357910156,405.78740195127205,397.71520074948137,399.98609553753215,6082978
2015-11-23,402.1615905761719,405.48211392754536,396.16945085154964,400.7494445030126,5616350
2015-11-24,397.37164306640625,401.054730005971,395.787719538085,400.749378510115,4325802
2015-11-26,401.6654357910156,404.37525593703754,396.9518685060891,397.29533074353344,9853968
2015-11-27,406.9896545410156,408.38274518607267,398.8410922611644,403.8027517821167,5142478
2015-11-30,415.2145690917969,419.18390594143517,403.1157254884773,408.3827364260879,18105534
2015-12-01,411.8177185058594,417.92437605552925,409.5086199838506,415.2527133775487,5898550
2015-12-02,404.83319091796875,412.18026293071,404.184377220415,412.18026293071,6397616
2015-12-03,403.7073669433594,406.39813191544584,400.38689010087916,404.9477819209684,5504726
2015-12-04,400.3869323730469,406.4363321229733,396.9709920430725,400.36783042763994,8375530
2015-12-07,399.3181457519531,404.18438838835687,396.9327326948925,402.7722424946164,4513870
2015-12-08,398.6120300292969,405.61559269524207,396.66554250163625,398.8601222786277,5724372
2015-12-09,392.4290771484375,399.58531673797165,390.2726775958217,398.077754233817,6818254
2015-12-10,399.7380676269531,401.3601489054332,393.2306871579402,395.63515615785633,5587746
2015-12-11,401.818115234375,405.2912676555687,399.18460965255446,402.27609594855977,5390198
2015-12-14,408.19189453125,409.58498511625373,400.00517531063247,400.55857252038044,4816672
2015-12-15,411.26434326171875,411.85589778937043,404.10810356357814,409.623160321571,5431808
2015-12-16,418.248779296875,419.0693707160237,413.4970550682385,413.4970550682385,5495852
2015-12-17,422.5425720214844,423.5730985480489,415.25275810440047,419.83275175996374,4958782
2015-12-18,413.40167236328125,421.13041138988564,411.9894797475682,421.13041138988564,7219820
2015-12-21,421.1494140625,422.6570230208261,406.8369361738823,411.0543649611006,4331012
2015-12-22,413.6306457519531,418.8594528107701,412.23755513566795,418.8594528107701,4109254
2015-12-23,420.15716552734375,420.786923983299,414.890200691412,417.9435298450323,2870928
2015-12-24,418.4396667480469,421.53115318971487,416.054253353225,420.6151917181876,1230054
2015-12-28,421.64569091796875,423.64943826109555,416.0161150491839,416.0161150491839,5526952
2015-12-29,421.6265869140625,423.6494361913796,418.80229461153914,420.3098573024836,3345062
2015-12-30,414.6038513183594,422.35164422727905,413.3443347095225,420.25248093928053,5153970
2015-12-31,421.893798828125,423.630351968931,414.8711318956777,416.0733896639952,7943938
2016-01-01,421.8365173339844,423.2486634698356,417.23742153542236,419.8327700225133,1806550
2016-01-04,411.7795715332031,420.76778038530404,410.69183244792987,419.8136151192572,3975362
2016-01-05,409.9284973144531,414.29855556577184,405.4248186547592,414.29855556577184,4949786
2016-01-06,408.1346435546875,410.1574925645301,404.14625135936325,410.1574925645301,5588328
2016-01-07,401.0547790527344,407.58126041146056,399.94793798251703,404.58519067612076,5294088
2016-01-08,405.82562255859375,407.3904444040097,402.84860805064756,405.13860487518934,3156716
2016-01-11,402.9249572753906,408.36370020116306,401.5509683805857,403.1539942496154,5360622
2016-01-12,400.7303771972656,405.6920374152122,393.44056265661203,405.329473189175,6565212
2016-01-13,413.4970703125,416.3977234123846,400.0242380775071,403.4210757533369,8751294
2016-01-14,432.4277038574219,440.8243583012553,402.40965490269707,406.85607441483825,30227006
2016-01-15,435.0612487792969,444.2593935721773,434.16434265496866,438.1527352412883,13036614
2016-01-18,432.0079040527344,443.53420260106276,430.65297064833146,435.06123310819663,10066612
2016-01-19,434.96575927734375,442.3318866992469,430.7292750889811,433.1910026796235,7500436
2016-01-20,427.9430847167969,442.73264505818,426.32100390516126,432.8093271517036,7507998
2016-01-21,433.97344970703125,436.053511277963,428.22935637100613,433.19101558029587,6743000
2016-01-22,433.6680908203125,439.87016472643353,431.6643438660272,438.19082462767955,6436018
2016-01-25,434.20245361328125,437.713763142772,429.2026369564691,435.19477616812856,4579262
2016-01-27,434.52685546875,438.7633398667626,433.1910241168478,437.5610823320306,6971962
2016-01-28,431.13006591796875,436.09172577815633,429.8323917134371,433.5727385517745,7788598
2016-01-29,444.6028747558594,446.54936265968877,431.89337425950407,434.3360467578853,10232108
2016-02-01,447.827880859375,450.32781229267124,443.3433044673484,446.54930882307195,4251126
2016-02-02,448.6676025390625,454.1826590486128,444.25934044755064,449.16374051505557,7632702
2016-02-03,441.8548278808594,448.801178894959,439.9655993110097,445.70969278515935,5245966
2016-02-04,450.2705383300781,456.071843858157,442.75173551656985,442.75173551656985,5549346
2016-02-05,448.34307861328125,452.9040157459607,447.25533971715106,448.6484300813601,3984224
2016-02-08,439.22137451171875,447.3889919283237,436.5497117630832,444.16393196065405,4221044
2016-02-09,422.7524719238281,430.6338863362463,417.3518872021406,430.6338863362463,7579572
2016-02-10,423.09600830078125,430.32856284966306,421.7410748992263,422.8860732926179,5866054
2016-02-11,411.6841125488281,424.7943326342097,408.82161704590214,424.0310005000961,5214378
2016-02-12,413.97412109375,421.5120261392215,407.2377054945876,417.8098372261213,7408096
2016-02-15,416.68402099609375,419.90908134096895,414.71843099739476,418.4015186782393,5093478
2016-02-16,411.875,417.0656498797509,409.7948917056553,414.8710697042225,5125448
2016-02-17,419.0121154785156,420.9777051970476,411.05438667019064,412.867300631828,4164598
2016-02-18,428.7636413574219,430.1376297920665,419.8326466470924,419.8326466470924,4189072
2016-02-19,430.2331237792969,432.88568461565916,425.1187885720394,427.1606929486026,3974018
